Day,Night,date,month,year,name,bridge
2.34E+18,2.26E+18,2011-01-01T00:00:00,1,2011,Rach Mieu,1
2.78E+18,2.53E+18,2011-01-01T00:00:00,1,2011,My Thuan,1
2.78E+18,2.53E+18,2011-01-01T00:00:00,1,2011,Vam Cong,0
2.78E+18,2.53E+18,2011-01-01T00:00:00,1,2011,Cao Lanh,0
2.34E+18,2.26E+18,2011-01-01T00:00:00,1,2011,My Loi,0
3.57E+18,2.89E+18,2011-02-01T00:00:00,2,2011,Can Tho,1
3.35E+18,2.68E+18,2011-02-01T00:00:00,2,2011,Co Chien,0
3.35E+18,2.68E+18,2011-02-01T00:00:00,2,2011,Ham Luong,1
3.35E+18,2.68E+18,2011-02-01T00:00:00,2,2011,Rach Mieu,1
3.57E+18,2.89E+18,2011-02-01T00:00:00,2,2011,My Thuan,1
3.57E+18,2.89E+18,2011-02-01T00:00:00,2,2011,Vam Cong,0
3.57E+18,2.89E+18,2011-02-01T00:00:00,2,2011,Cao Lanh,0
3.35E+18,2.68E+18,2011-02-01T00:00:00,2,2011,My Loi,0
2.84E+18,2.04E+18,2011-03-01T00:00:00,3,2011,Can Tho,1
2.63E+18,1.96E+18,2011-03-01T00:00:00,3,2011,Co Chien,0
2.63E+18,1.96E+18,2011-03-01T00:00:00,3,2011,Ham Luong,1
2.63E+18,1.96E+18,2011-03-01T00:00:00,3,2011,Rach Mieu,1
2.84E+18,2.04E+18,2011-03-01T00:00:00,3,2011,My Thuan,1
2.84E+18,2.04E+18,2011-03-01T00:00:00,3,2011,Vam Cong,0
2.84E+18,2.04E+18,2011-03-01T00:00:00,3,2011,Cao Lanh,0
2.63E+18,1.96E+18,2011-03-01T00:00:00,3,2011,My Loi,0
3.11E+18,2.41E+18,2011-04-01T00:00:00,4,2011,Can Tho,1
3.03E+18,2.36E+18,2011-04-01T00:00:00,4,2011,Co Chien,0
3.03E+18,2.36E+18,2011-04-01T00:00:00,4,2011,Ham Luong,1
3.03E+18,2.36E+18,2011-04-01T00:00:00,4,2011,Rach Mieu,1
3.11E+18,2.41E+18,2011-04-01T00:00:00,4,2011,My Thuan,1
3.11E+18,2.41E+18,2011-04-01T00:00:00,4,2011,Vam Cong,0
3.11E+18,2.41E+18,2011-04-01T00:00:00,4,2011,Cao Lanh,0
3.03E+18,2.36E+18,2011-04-01T00:00:00,4,2011,My Loi,0
,1.90E+18,2011-05-01T00:00:00,5,2011,Can Tho,1
1.85E+18,1.90E+18,2011-05-01T00:00:00,5,2011,Co Chien,0
1.85E+18,1.90E+18,2011-05-01T00:00:00,5,2011,Ham Luong,1
1.85E+18,1.90E+18,2011-05-01T00:00:00,5,2011,Rach Mieu,1
,1.90E+18,2011-05-01T00:00:00,5,2011,My Thuan,1
,1.90E+18,2011-05-01T00:00:00,5,2011,Vam Cong,0
,1.90E+18,2011-05-01T00:00:00,5,2011,Cao Lanh,0
1.85E+18,1.90E+18,2011-05-01T00:00:00,5,2011,My Loi,0
,,2011-06-01T00:00:00,6,2011,Can Tho,1
1.57E+18,1.64E+18,2011-06-01T00:00:00,6,2011,Co Chien,0
1.57E+18,1.64E+18,2011-06-01T00:00:00,6,2011,Ham Luong,1
1.57E+18,1.64E+18,2011-06-01T00:00:00,6,2011,Rach Mieu,1
,,2011-06-01T00:00:00,6,2011,My Thuan,1
,,2011-06-01T00:00:00,6,2011,Vam Cong,0
,,2011-06-01T00:00:00,6,2011,Cao Lanh,0
1.57E+18,1.64E+18,2011-06-01T00:00:00,6,2011,My Loi,0
,1.50E+18,2011-07-01T00:00:00,7,2011,Can Tho,1
1.68E+18,1.52E+18,2011-07-01T00:00:00,7,2011,Co Chien,0
1.68E+18,1.52E+18,2011-07-01T00:00:00,7,2011,Ham Luong,1
1.68E+18,1.52E+18,2011-07-01T00:00:00,7,2011,Rach Mieu,1
,1.50E+18,2011-07-01T00:00:00,7,2011,My Thuan,1
,1.50E+18,2011-07-01T00:00:00,7,2011,Vam Cong,0
,1.50E+18,2011-07-01T00:00:00,7,2011,Cao Lanh,0
1.68E+18,1.52E+18,2011-07-01T00:00:00,7,2011,My Loi,0
,1.69E+18,2011-08-01T00:00:00,8,2011,Can Tho,1
1.63E+18,,2011-08-01T00:00:00,8,2011,Co Chien,0
1.63E+18,,2011-08-01T00:00:00,8,2011,Ham Luong,1
1.63E+18,,2011-08-01T00:00:00,8,2011,Rach Mieu,1
,1.69E+18,2011-08-01T00:00:00,8,2011,My Thuan,1
,1.69E+18,2011-08-01T00:00:00,8,2011,Vam Cong,0
,1.69E+18,2011-08-01T00:00:00,8,2011,Cao Lanh,0
1.63E+18,,2011-08-01T00:00:00,8,2011,My Loi,0
,1.46E+18,2011-09-01T00:00:00,9,2011,Can Tho,1
,1.62E+18,2011-09-01T00:00:00,9,2011,Co Chien,0
,1.62E+18,2011-09-01T00:00:00,9,2011,Ham Luong,1
,1.62E+18,2011-09-01T00:00:00,9,2011,Rach Mieu,1
,1.46E+18,2011-09-01T00:00:00,9,2011,My Thuan,1
,1.46E+18,2011-09-01T00:00:00,9,2011,Vam Cong,0
,1.46E+18,2011-09-01T00:00:00,9,2011,Cao Lanh,0
,1.62E+18,2011-09-01T00:00:00,9,2011,My Loi,0
,1.76E+18,2011-10-01T00:00:00,10,2011,Can Tho,1
2.15E+18,1.97E+18,2011-10-01T00:00:00,10,2011,Co Chien,0
2.15E+18,1.97E+18,2011-10-01T00:00:00,10,2011,Ham Luong,1
2.15E+18,1.97E+18,2011-10-01T00:00:00,10,2011,Rach Mieu,1
,1.76E+18,2011-10-01T00:00:00,10,2011,My Thuan,1
,1.76E+18,2011-10-01T00:00:00,10,2011,Vam Cong,0
,1.76E+18,2011-10-01T00:00:00,10,2011,Cao Lanh,0
2.15E+18,1.97E+18,2011-10-01T00:00:00,10,2011,My Loi,0
,2.09E+18,2011-11-01T00:00:00,11,2011,Can Tho,1
2.28E+18,2.03E+18,2011-11-01T00:00:00,11,2011,Co Chien,0
2.28E+18,2.03E+18,2011-11-01T00:00:00,11,2011,Ham Luong,1
2.28E+18,2.03E+18,2011-11-01T00:00:00,11,2011,Rach Mieu,1
,2.09E+18,2011-11-01T00:00:00,11,2011,My Thuan,1
,2.09E+18,2011-11-01T00:00:00,11,2011,Vam Cong,0
,2.09E+18,2011-11-01T00:00:00,11,2011,Cao Lanh,0
2.28E+18,2.03E+18,2011-11-01T00:00:00,11,2011,My Loi,0
,2.39E+18,2011-12-01T00:00:00,12,2011,Can Tho,1
2.24E+18,,2011-12-01T00:00:00,12,2011,Co Chien,0
2.24E+18,,2011-12-01T00:00:00,12,2011,Ham Luong,1
2.24E+18,,2011-12-01T00:00:00,12,2011,Rach Mieu,1
,2.39E+18,2011-12-01T00:00:00,12,2011,My Thuan,1
,2.39E+18,2011-12-01T00:00:00,12,2011,Vam Cong,0
,2.39E+18,2011-12-01T00:00:00,12,2011,Cao Lanh,0
2.24E+18,,2011-12-01T00:00:00,12,2011,My Loi,0
2.56E+18,2.30E+18,2012-01-01T00:00:00,1,2012,Can Tho,1
2.54E+18,2.14E+18,2012-01-01T00:00:00,1,2012,Co Chien,0
2.54E+18,2.14E+18,2012-01-01T00:00:00,1,2012,Ham Luong,1
2.54E+18,2.14E+18,2012-01-01T00:00:00,1,2012,Rach Mieu,1
2.56E+18,2.30E+18,2012-01-01T00:00:00,1,2012,My Thuan,1
2.56E+18,2.30E+18,2012-01-01T00:00:00,1,2012,Vam Cong,0
2.56E+18,2.30E+18,2012-01-01T00:00:00,1,2012,Cao Lanh,0
2.54E+18,2.14E+18,2012-01-01T00:00:00,1,2012,My Loi,0
2.68E+18,2.47E+18,2012-02-01T00:00:00,2,2012,Can Tho,1
2.60E+18,2.26E+18,2012-02-01T00:00:00,2,2012,Co Chien,0
2.60E+18,2.26E+18,2012-02-01T00:00:00,2,2012,Ham Luong,1
2.60E+18,2.26E+18,2012-02-01T00:00:00,2,2012,Rach Mieu,1
2.68E+18,2.47E+18,2012-02-01T00:00:00,2,2012,My Thuan,1
2.68E+18,2.47E+18,2012-02-01T00:00:00,2,2012,Vam Cong,0
2.68E+18,2.47E+18,2012-02-01T00:00:00,2,2012,Cao Lanh,0
2.60E+18,2.26E+18,2012-02-01T00:00:00,2,2012,My Loi,0
,2.92E+18,2012-03-01T00:00:00,3,2012,Can Tho,1
2.14E+18,2.87E+18,2012-03-01T00:00:00,3,2012,Co Chien,0
2.14E+18,2.87E+18,2012-03-01T00:00:00,3,2012,Ham Luong,1
2.14E+18,2.87E+18,2012-03-01T00:00:00,3,2012,Rach Mieu,1
,2.92E+18,2012-03-01T00:00:00,3,2012,My Thuan,1
,2.92E+18,2012-03-01T00:00:00,3,2012,Vam Cong,0
,2.92E+18,2012-03-01T00:00:00,3,2012,Cao Lanh,0
2.14E+18,2.87E+18,2012-03-01T00:00:00,3,2012,My Loi,0
,2.33E+18,2012-04-01T00:00:00,4,2012,Can Tho,1
2.06E+18,2.15E+18,2012-04-01T00:00:00,4,2012,Co Chien,0
2.06E+18,2.15E+18,2012-04-01T00:00:00,4,2012,Ham Luong,1
2.06E+18,2.15E+18,2012-04-01T00:00:00,4,2012,Rach Mieu,1
,2.33E+18,2012-04-01T00:00:00,4,2012,My Thuan,1
,2.33E+18,2012-04-01T00:00:00,4,2012,Vam Cong,0
,2.33E+18,2012-04-01T00:00:00,4,2012,Cao Lanh,0
2.06E+18,2.15E+18,2012-04-01T00:00:00,4,2012,My Loi,0
,1.94E+18,2012-05-01T00:00:00,5,2012,Can Tho,1
1.88E+18,1.74E+18,2012-05-01T00:00:00,5,2012,Co Chien,0
1.88E+18,1.74E+18,2012-05-01T00:00:00,5,2012,Ham Luong,1
1.88E+18,1.74E+18,2012-05-01T00:00:00,5,2012,Rach Mieu,1
,1.94E+18,2012-05-01T00:00:00,5,2012,My Thuan,1
,1.94E+18,2012-05-01T00:00:00,5,2012,Vam Cong,0
,1.94E+18,2012-05-01T00:00:00,5,2012,Cao Lanh,0
1.88E+18,1.74E+18,2012-05-01T00:00:00,5,2012,My Loi,0
,2.00E+18,2012-06-01T00:00:00,6,2012,Can Tho,1
1.81E+18,1.85E+18,2012-06-01T00:00:00,6,2012,Co Chien,0
1.81E+18,1.85E+18,2012-06-01T00:00:00,6,2012,Ham Luong,1
1.81E+18,1.85E+18,2012-06-01T00:00:00,6,2012,Rach Mieu,1
,2.00E+18,2012-06-01T00:00:00,6,2012,My Thuan,1
,2.00E+18,2012-06-01T00:00:00,6,2012,Vam Cong,0
,2.00E+18,2012-06-01T00:00:00,6,2012,Cao Lanh,0
1.81E+18,1.85E+18,2012-06-01T00:00:00,6,2012,My Loi,0
,,2012-07-01T00:00:00,7,2012,Can Tho,1
1.55E+18,1.60E+18,2012-07-01T00:00:00,7,2012,Co Chien,0
1.55E+18,1.60E+18,2012-07-01T00:00:00,7,2012,Ham Luong,1
1.55E+18,1.60E+18,2012-07-01T00:00:00,7,2012,Rach Mieu,1
,,2012-07-01T00:00:00,7,2012,My Thuan,1
,,2012-07-01T00:00:00,7,2012,Vam Cong,0
,,2012-07-01T00:00:00,7,2012,Cao Lanh,0
1.55E+18,1.60E+18,2012-07-01T00:00:00,7,2012,My Loi,0
,1.61E+18,2012-08-01T00:00:00,8,2012,Can Tho,1
1.65E+18,1.62E+18,2012-08-01T00:00:00,8,2012,Co Chien,0
1.65E+18,1.62E+18,2012-08-01T00:00:00,8,2012,Ham Luong,1
1.65E+18,1.62E+18,2012-08-01T00:00:00,8,2012,Rach Mieu,1
,1.61E+18,2012-08-01T00:00:00,8,2012,My Thuan,1
,1.61E+18,2012-08-01T00:00:00,8,2012,Vam Cong,0
,1.61E+18,2012-08-01T00:00:00,8,2012,Cao Lanh,0
1.65E+18,1.62E+18,2012-08-01T00:00:00,8,2012,My Loi,0
,,2012-09-01T00:00:00,9,2012,Can Tho,1
1.73E+18,1.83E+18,2012-09-01T00:00:00,9,2012,Co Chien,0
1.73E+18,1.83E+18,2012-09-01T00:00:00,9,2012,Ham Luong,1
1.73E+18,1.83E+18,2012-09-01T00:00:00,9,2012,Rach Mieu,1
,,2012-09-01T00:00:00,9,2012,My Thuan,1
,,2012-09-01T00:00:00,9,2012,Vam Cong,0
,,2012-09-01T00:00:00,9,2012,Cao Lanh,0
1.73E+18,1.83E+18,2012-09-01T00:00:00,9,2012,My Loi,0
,3.06E+18,2012-10-01T00:00:00,10,2012,Can Tho,1
2.11E+18,2.27E+18,2012-10-01T00:00:00,10,2012,Co Chien,0
2.11E+18,2.27E+18,2012-10-01T00:00:00,10,2012,Ham Luong,1
2.11E+18,2.27E+18,2012-10-01T00:00:00,10,2012,Rach Mieu,1
,3.06E+18,2012-10-01T00:00:00,10,2012,My Thuan,1
,3.06E+18,2012-10-01T00:00:00,10,2012,Vam Cong,0
,3.06E+18,2012-10-01T00:00:00,10,2012,Cao Lanh,0
2.11E+18,2.27E+18,2012-10-01T00:00:00,10,2012,My Loi,0
,1.95E+18,2012-11-01T00:00:00,11,2012,Can Tho,1
1.87E+18,1.86E+18,2012-11-01T00:00:00,11,2012,Co Chien,0
1.87E+18,1.86E+18,2012-11-01T00:00:00,11,2012,Ham Luong,1
1.87E+18,1.86E+18,2012-11-01T00:00:00,11,2012,Rach Mieu,1
,1.95E+18,2012-11-01T00:00:00,11,2012,My Thuan,1
,1.95E+18,2012-11-01T00:00:00,11,2012,Vam Cong,0
,1.95E+18,2012-11-01T00:00:00,11,2012,Cao Lanh,0
1.87E+18,1.86E+18,2012-11-01T00:00:00,11,2012,My Loi,0
2.06E+18,2.33E+18,2012-12-01T00:00:00,12,2012,Can Tho,1
2.14E+18,2.04E+18,2012-12-01T00:00:00,12,2012,Co Chien,0
2.14E+18,2.04E+18,2012-12-01T00:00:00,12,2012,Ham Luong,1
2.14E+18,2.04E+18,2012-12-01T00:00:00,12,2012,Rach Mieu,1
2.06E+18,2.33E+18,2012-12-01T00:00:00,12,2012,My Thuan,1
2.06E+18,2.33E+18,2012-12-01T00:00:00,12,2012,Vam Cong,0
2.06E+18,2.33E+18,2012-12-01T00:00:00,12,2012,Cao Lanh,0
2.14E+18,2.04E+18,2012-12-01T00:00:00,12,2012,My Loi,0
2.52E+18,2.75E+18,2013-01-01T00:00:00,1,2013,Can Tho,1
2.56E+18,2.52E+18,2013-01-01T00:00:00,1,2013,Co Chien,0
2.56E+18,2.52E+18,2013-01-01T00:00:00,1,2013,Ham Luong,1
2.56E+18,2.52E+18,2013-01-01T00:00:00,1,2013,Rach Mieu,1
2.52E+18,2.75E+18,2013-01-01T00:00:00,1,2013,My Thuan,1
2.52E+18,2.75E+18,2013-01-01T00:00:00,1,2013,Vam Cong,0
2.52E+18,2.75E+18,2013-01-01T00:00:00,1,2013,Cao Lanh,0
2.56E+18,2.52E+18,2013-01-01T00:00:00,1,2013,My Loi,0
2.42E+18,2.71E+18,2013-02-01T00:00:00,2,2013,Can Tho,1
2.25E+18,2.27E+18,2013-02-01T00:00:00,2,2013,Co Chien,0
2.25E+18,2.27E+18,2013-02-01T00:00:00,2,2013,Ham Luong,1
2.25E+18,2.27E+18,2013-02-01T00:00:00,2,2013,Rach Mieu,1
2.42E+18,2.71E+18,2013-02-01T00:00:00,2,2013,My Thuan,1
2.42E+18,2.71E+18,2013-02-01T00:00:00,2,2013,Vam Cong,0
2.42E+18,2.71E+18,2013-02-01T00:00:00,2,2013,Cao Lanh,0
2.25E+18,2.27E+18,2013-02-01T00:00:00,2,2013,My Loi,0
3.97E+18,2.57E+18,2013-03-01T00:00:00,3,2013,Can Tho,1
3.15E+18,2.36E+18,2013-03-01T00:00:00,3,2013,Co Chien,0
3.15E+18,2.36E+18,2013-03-01T00:00:00,3,2013,Ham Luong,1
3.15E+18,2.36E+18,2013-03-01T00:00:00,3,2013,Rach Mieu,1
3.97E+18,2.57E+18,2013-03-01T00:00:00,3,2013,My Thuan,1
3.97E+18,2.57E+18,2013-03-01T00:00:00,3,2013,Vam Cong,0
3.97E+18,2.57E+18,2013-03-01T00:00:00,3,2013,Cao Lanh,0
3.15E+18,2.36E+18,2013-03-01T00:00:00,3,2013,My Loi,0
,2.20E+18,2013-04-01T00:00:00,4,2013,Can Tho,1
1.93E+18,2.07E+18,2013-04-01T00:00:00,4,2013,Co Chien,0
1.93E+18,2.07E+18,2013-04-01T00:00:00,4,2013,Ham Luong,1
1.93E+18,2.07E+18,2013-04-01T00:00:00,4,2013,Rach Mieu,1
,2.20E+18,2013-04-01T00:00:00,4,2013,My Thuan,1
,2.20E+18,2013-04-01T00:00:00,4,2013,Vam Cong,0
,2.20E+18,2013-04-01T00:00:00,4,2013,Cao Lanh,0
1.93E+18,2.07E+18,2013-04-01T00:00:00,4,2013,My Loi,0
,1.79E+18,2013-05-01T00:00:00,5,2013,Can Tho,1
1.83E+18,1.89E+18,2013-05-01T00:00:00,5,2013,Co Chien,0
1.83E+18,1.89E+18,2013-05-01T00:00:00,5,2013,Ham Luong,1
1.83E+18,1.89E+18,2013-05-01T00:00:00,5,2013,Rach Mieu,1
,1.79E+18,2013-05-01T00:00:00,5,2013,My Thuan,1
,1.79E+18,2013-05-01T00:00:00,5,2013,Vam Cong,0
,1.79E+18,2013-05-01T00:00:00,5,2013,Cao Lanh,0
1.83E+18,1.89E+18,2013-05-01T00:00:00,5,2013,My Loi,0
,2.13E+18,2013-06-01T00:00:00,6,2013,Can Tho,1
2.11E+18,1.99E+18,2013-06-01T00:00:00,6,2013,Co Chien,0
2.11E+18,1.99E+18,2013-06-01T00:00:00,6,2013,Ham Luong,1
2.11E+18,1.99E+18,2013-06-01T00:00:00,6,2013,Rach Mieu,1
,2.13E+18,2013-06-01T00:00:00,6,2013,My Thuan,1
,2.13E+18,2013-06-01T00:00:00,6,2013,Vam Cong,0
,2.13E+18,2013-06-01T00:00:00,6,2013,Cao Lanh,0
2.11E+18,1.99E+18,2013-06-01T00:00:00,6,2013,My Loi,0
,1.59E+18,2013-07-01T00:00:00,7,2013,Can Tho,1
1.69E+18,1.73E+18,2013-07-01T00:00:00,7,2013,Co Chien,0
1.69E+18,1.73E+18,2013-07-01T00:00:00,7,2013,Ham Luong,1
1.69E+18,1.73E+18,2013-07-01T00:00:00,7,2013,Rach Mieu,1
,1.59E+18,2013-07-01T00:00:00,7,2013,My Thuan,1
,1.59E+18,2013-07-01T00:00:00,7,2013,Vam Cong,0
,1.59E+18,2013-07-01T00:00:00,7,2013,Cao Lanh,0
1.69E+18,1.73E+18,2013-07-01T00:00:00,7,2013,My Loi,0
,,2013-08-01T00:00:00,8,2013,Can Tho,1
1.60E+18,1.49E+18,2013-08-01T00:00:00,8,2013,Co Chien,0
1.60E+18,1.49E+18,2013-08-01T00:00:00,8,2013,Ham Luong,1
1.60E+18,1.49E+18,2013-08-01T00:00:00,8,2013,Rach Mieu,1
,,2013-08-01T00:00:00,8,2013,My Thuan,1
,,2013-08-01T00:00:00,8,2013,Vam Cong,0
,,2013-08-01T00:00:00,8,2013,Cao Lanh,0
1.60E+18,1.49E+18,2013-08-01T00:00:00,8,2013,My Loi,0
,,2013-09-01T00:00:00,9,2013,Can Tho,1
1.70E+18,,2013-09-01T00:00:00,9,2013,Co Chien,0
1.70E+18,,2013-09-01T00:00:00,9,2013,Ham Luong,1
1.70E+18,,2013-09-01T00:00:00,9,2013,Rach Mieu,1
,,2013-09-01T00:00:00,9,2013,My Thuan,1
,,2013-09-01T00:00:00,9,2013,Vam Cong,0
,,2013-09-01T00:00:00,9,2013,Cao Lanh,0
1.70E+18,,2013-09-01T00:00:00,9,2013,My Loi,0
,2.25E+18,2013-10-01T00:00:00,10,2013,Can Tho,1
2.35E+18,2.16E+18,2013-10-01T00:00:00,10,2013,Co Chien,0
2.35E+18,2.16E+18,2013-10-01T00:00:00,10,2013,Ham Luong,1
2.35E+18,2.16E+18,2013-10-01T00:00:00,10,2013,Rach Mieu,1
,2.25E+18,2013-10-01T00:00:00,10,2013,My Thuan,1
,2.25E+18,2013-10-01T00:00:00,10,2013,Vam Cong,0
,2.25E+18,2013-10-01T00:00:00,10,2013,Cao Lanh,0
2.35E+18,2.16E+18,2013-10-01T00:00:00,10,2013,My Loi,0
1.97E+18,1.94E+18,2013-11-01T00:00:00,11,2013,Can Tho,1
2.04E+18,1.96E+18,2013-11-01T00:00:00,11,2013,Co Chien,0
2.04E+18,1.96E+18,2013-11-01T00:00:00,11,2013,Ham Luong,1
2.04E+18,1.96E+18,2013-11-01T00:00:00,11,2013,Rach Mieu,1
1.97E+18,1.94E+18,2013-11-01T00:00:00,11,2013,My Thuan,1
1.97E+18,1.94E+18,2013-11-01T00:00:00,11,2013,Vam Cong,0
1.97E+18,1.94E+18,2013-11-01T00:00:00,11,2013,Cao Lanh,0
2.04E+18,1.96E+18,2013-11-01T00:00:00,11,2013,My Loi,0
2.29E+18,2.22E+18,2013-12-01T00:00:00,12,2013,Can Tho,1
2.22E+18,1.99E+18,2013-12-01T00:00:00,12,2013,Co Chien,0
2.22E+18,1.99E+18,2013-12-01T00:00:00,12,2013,Ham Luong,1
2.22E+18,1.99E+18,2013-12-01T00:00:00,12,2013,Rach Mieu,1
2.29E+18,2.22E+18,2013-12-01T00:00:00,12,2013,My Thuan,1
2.29E+18,2.22E+18,2013-12-01T00:00:00,12,2013,Vam Cong,0
2.29E+18,2.22E+18,2013-12-01T00:00:00,12,2013,Cao Lanh,0
2.22E+18,1.99E+18,2013-12-01T00:00:00,12,2013,My Loi,0
2.52E+18,2.61E+18,2014-01-01T00:00:00,1,2014,Can Tho,1
2.56E+18,2.42E+18,2014-01-01T00:00:00,1,2014,Co Chien,0
2.56E+18,2.42E+18,2014-01-01T00:00:00,1,2014,Ham Luong,1
2.56E+18,2.42E+18,2014-01-01T00:00:00,1,2014,Rach Mieu,1
2.52E+18,2.61E+18,2014-01-01T00:00:00,1,2014,My Thuan,1
2.52E+18,2.61E+18,2014-01-01T00:00:00,1,2014,Vam Cong,0
2.52E+18,2.61E+18,2014-01-01T00:00:00,1,2014,Cao Lanh,0
2.56E+18,2.42E+18,2014-01-01T00:00:00,1,2014,My Loi,0
3.86E+18,2.60E+18,2014-02-01T00:00:00,2,2014,Can Tho,1
3.05E+18,2.40E+18,2014-02-01T00:00:00,2,2014,Co Chien,0
3.05E+18,2.40E+18,2014-02-01T00:00:00,2,2014,Ham Luong,1
3.05E+18,2.40E+18,2014-02-01T00:00:00,2,2014,Rach Mieu,1
3.86E+18,2.60E+18,2014-02-01T00:00:00,2,2014,My Thuan,1
3.86E+18,2.60E+18,2014-02-01T00:00:00,2,2014,Vam Cong,0
3.86E+18,2.60E+18,2014-02-01T00:00:00,2,2014,Cao Lanh,0
3.05E+18,2.40E+18,2014-02-01T00:00:00,2,2014,My Loi,0
3.08E+18,2.64E+18,2014-03-01T00:00:00,3,2014,Can Tho,1
3.14E+18,2.45E+18,2014-03-01T00:00:00,3,2014,Co Chien,0
3.14E+18,2.45E+18,2014-03-01T00:00:00,3,2014,Ham Luong,1
3.14E+18,2.45E+18,2014-03-01T00:00:00,3,2014,Rach Mieu,1
3.08E+18,2.64E+18,2014-03-01T00:00:00,3,2014,My Thuan,1
3.08E+18,2.64E+18,2014-03-01T00:00:00,3,2014,Vam Cong,0
3.08E+18,2.64E+18,2014-03-01T00:00:00,3,2014,Cao Lanh,0
3.14E+18,2.45E+18,2014-03-01T00:00:00,3,2014,My Loi,0
2.48E+18,2.28E+18,2014-04-01T00:00:00,4,2014,Can Tho,1
2.27E+18,2.18E+18,2014-04-01T00:00:00,4,2014,Co Chien,0
2.27E+18,2.18E+18,2014-04-01T00:00:00,4,2014,Ham Luong,1
2.27E+18,2.18E+18,2014-04-01T00:00:00,4,2014,Rach Mieu,1
2.48E+18,2.28E+18,2014-04-01T00:00:00,4,2014,My Thuan,1
2.48E+18,2.28E+18,2014-04-01T00:00:00,4,2014,Vam Cong,0
2.48E+18,2.28E+18,2014-04-01T00:00:00,4,2014,Cao Lanh,0
2.27E+18,2.18E+18,2014-04-01T00:00:00,4,2014,My Loi,0
1.69E+18,1.82E+18,2014-05-01T00:00:00,5,2014,Can Tho,1
1.91E+18,1.82E+18,2014-05-01T00:00:00,5,2014,Co Chien,0
1.91E+18,1.82E+18,2014-05-01T00:00:00,5,2014,Ham Luong,1
1.91E+18,1.82E+18,2014-05-01T00:00:00,5,2014,Rach Mieu,1
1.69E+18,1.82E+18,2014-05-01T00:00:00,5,2014,My Thuan,1
1.69E+18,1.82E+18,2014-05-01T00:00:00,5,2014,Vam Cong,0
1.69E+18,1.82E+18,2014-05-01T00:00:00,5,2014,Cao Lanh,0
1.91E+18,1.82E+18,2014-05-01T00:00:00,5,2014,My Loi,0
,,2014-06-01T00:00:00,6,2014,Can Tho,1
1.54E+18,,2014-06-01T00:00:00,6,2014,Co Chien,0
1.54E+18,,2014-06-01T00:00:00,6,2014,Ham Luong,1
1.54E+18,,2014-06-01T00:00:00,6,2014,Rach Mieu,1
,,2014-06-01T00:00:00,6,2014,My Thuan,1
,,2014-06-01T00:00:00,6,2014,Vam Cong,0
,,2014-06-01T00:00:00,6,2014,Cao Lanh,0
1.54E+18,,2014-06-01T00:00:00,6,2014,My Loi,0
,,2014-07-01T00:00:00,7,2014,Can Tho,1
,,2014-07-01T00:00:00,7,2014,Co Chien,0
,,2014-07-01T00:00:00,7,2014,Ham Luong,1
,,2014-07-01T00:00:00,7,2014,Rach Mieu,1
,,2014-07-01T00:00:00,7,2014,My Thuan,1
,,2014-07-01T00:00:00,7,2014,Vam Cong,0
,,2014-07-01T00:00:00,7,2014,Cao Lanh,0
,,2014-07-01T00:00:00,7,2014,My Loi,0
,,2014-08-01T00:00:00,8,2014,Can Tho,1
1.67E+18,1.55E+18,2014-08-01T00:00:00,8,2014,Co Chien,0
1.67E+18,1.55E+18,2014-08-01T00:00:00,8,2014,Ham Luong,1
1.67E+18,1.55E+18,2014-08-01T00:00:00,8,2014,Rach Mieu,1
,,2014-08-01T00:00:00,8,2014,My Thuan,1
,,2014-08-01T00:00:00,8,2014,Vam Cong,0
,,2014-08-01T00:00:00,8,2014,Cao Lanh,0
1.67E+18,1.55E+18,2014-08-01T00:00:00,8,2014,My Loi,0
,1.74E+18,2014-09-01T00:00:00,9,2014,Can Tho,1
1.59E+18,1.69E+18,2014-09-01T00:00:00,9,2014,Co Chien,0
1.59E+18,1.69E+18,2014-09-01T00:00:00,9,2014,Ham Luong,1
1.59E+18,1.69E+18,2014-09-01T00:00:00,9,2014,Rach Mieu,1
,1.74E+18,2014-09-01T00:00:00,9,2014,My Thuan,1
,1.74E+18,2014-09-01T00:00:00,9,2014,Vam Cong,0
,1.74E+18,2014-09-01T00:00:00,9,2014,Cao Lanh,0
