date,mean,month,name,year,bridge,pcr,distancepp,pp,elnino,burning,bwidth,provincelight,pixellight,rain,temperature,road.freight,road.passengers
2011-09-01T00:00:00,134,9,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,1,15,8.817502468,42.37142857,593.8,27.2,2513.3,26.4
2011-10-01T00:00:00,253.8333333,10,Rach Mieu,2011,1,0.1329210066,73306.90013,2,0,1,15,8.817502468,42.37142857,187.4,28.1,2513.3,26.4
2011-11-01T00:00:00,259.1541667,11,Rach Mieu,2011,1,0.1329210066,73306.90013,3,0,0,15,8.817502468,42.37142857,242.9,27.5,2513.3,26.4
2011-12-01T00:00:00,338.2444444,12,Rach Mieu,2011,1,0.1329210066,73306.90013,3,0,0,15,8.817502468,42.37142857,78.4,26.4,2513.3,26.4
2012-01-01T00:00:00,178.1354167,1,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,0,15,9.369954927,40.05714286,7.3,26.6,2786.95,27.7
2012-02-01T00:00:00,225.6857143,2,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,1,15,9.369954927,40.05714286,24.4,27.2,2786.95,27.7
2012-03-01T00:00:00,189.46875,3,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,1,15,9.369954927,40.05714286,233.7,28.1,2786.95,27.7
2012-04-01T00:00:00,249.45,4,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,0,15,9.369954927,40.05714286,136.7,29,2786.95,27.7
2012-05-01T00:00:00,342.9010417,5,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,0,15,9.369954927,40.05714286,249.7,28.2,2786.95,27.7
2012-06-01T00:00:00,323.34375,6,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,0,15,9.369954927,40.05714286,166.3,28.4,2786.95,27.7
2012-07-01T00:00:00,395.5885417,7,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,0,15,9.369954927,40.05714286,288.5,27.5,2786.95,27.7
2012-08-01T00:00:00,247.4444444,8,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,1,15,9.369954927,40.05714286,218.4,27.8,2786.95,27.7
2012-09-01T00:00:00,268,9,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,1,15,9.369954927,40.05714286,533.3,26.6,2786.95,27.7
2012-10-01T00:00:00,297.21875,10,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,1,15,9.369954927,40.05714286,192.4,27.8,2786.95,27.7
2012-11-01T00:00:00,214.49375,11,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,0,15,9.369954927,40.05714286,91.4,27.8,2786.95,27.7
2012-12-01T00:00:00,214.5958333,12,Rach Mieu,2012,1,0.1329210066,73306.90013,3,0,0,15,9.369954927,40.05714286,11.8,27.8,2786.95,27.7
2013-01-01T00:00:00,329.3809343,1,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,0,15,11.02371335,42.94285714,36.9,26.5,3151.45,26.5
2013-02-01T00:00:00,201.6615954,2,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,1,15,11.02371335,42.94285714,8.1,27.5,3151.45,26.5
2013-03-01T00:00:00,406.0197115,3,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,1,15,11.02371335,42.94285714,0,28.5,3151.45,26.5
2013-04-01T00:00:00,340.0208333,4,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,0,15,11.02371335,42.94285714,104.3,29.3,3151.45,26.5
2013-05-01T00:00:00,335.59375,5,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,0,15,11.02371335,42.94285714,196,29.3,3151.45,26.5
2013-06-01T00:00:00,317.75,6,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,0,15,11.02371335,42.94285714,291.6,28.2,3151.45,26.5
2013-07-01T00:00:00,265.7291667,7,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,0,15,11.02371335,42.94285714,258.4,27.3,3151.45,26.5
2013-08-01T00:00:00,245.2962963,8,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,1,15,11.02371335,42.94285714,288.3,27.6,3151.45,26.5
2013-09-01T00:00:00,481.6666667,9,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,1,15,11.02371335,42.94285714,233,27.7,3151.45,26.5
2013-10-01T00:00:00,330.9444444,10,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,1,15,11.02371335,42.94285714,265.1,27.5,3151.45,26.5
2013-11-01T00:00:00,209.6979167,11,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,0,15,11.02371335,42.94285714,230.5,27.6,3151.45,26.5
2013-12-01T00:00:00,425.4010417,12,Rach Mieu,2013,1,0.1329210066,73306.90013,3,0,0,15,11.02371335,42.94285714,29.1,26.1,3151.45,26.5
2014-01-01T00:00:00,375.6369048,1,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,0,15,13.04604654,39,8.3,25.3,3232.75,27.25
2014-02-01T00:00:00,393.8129058,2,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,1,15,13.04604654,39,0,25.9,3232.75,27.25
2014-03-01T00:00:00,255.1389803,3,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,1,15,13.04604654,39,0,27.9,3232.75,27.25
2014-04-01T00:00:00,314.665625,4,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,0,15,13.04604654,39,61.2,29.5,3232.75,27.25
2014-05-01T00:00:00,349.825,5,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,0,15,13.04604654,39,153.6,29.4,3232.75,27.25
2014-06-01T00:00:00,445,6,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,0,15,13.04604654,39,190.3,28.2,3232.75,27.25
2014-07-01T00:00:00,315.115625,7,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,0,15,13.04604654,39,388.6,27.7,3232.75,27.25
2014-08-01T00:00:00,290.5833333,8,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,1,15,13.04604654,39,341.7,28,3232.75,27.25
2014-09-01T00:00:00,278.6458333,9,Rach Mieu,2014,1,0.1329210066,73306.90013,3,0,1,15,13.04604654,39,273.3,27.6,3232.75,27.25
2014-10-01T00:00:00,374.4375,10,Rach Mieu,2014,1,0.1329210066,73306.90013,3,1,1,15,13.04604654,39,254.4,27.5,3232.75,27.25
2014-11-01T00:00:00,296.3875,11,Rach Mieu,2014,1,0.1329210066,73306.90013,3,1,0,15,13.04604654,39,291.3,27.6,3232.75,27.25
2014-12-01T00:00:00,228.93125,12,Rach Mieu,2014,1,0.1329210066,73306.90013,3,1,0,15,13.04604654,39,103,27.2,3232.75,27.25
2015-01-01T00:00:00,318.3525641,1,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,0,15,14.9033033,41.37142857,43.6,25.6,3269.5,29.6
2015-02-01T00:00:00,344.39375,2,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,1,15,14.9033033,41.37142857,0,26,3269.5,29.6
2015-03-01T00:00:00,315.8125,3,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,1,15,14.9033033,41.37142857,0,27.9,3269.5,29.6
2015-04-01T00:00:00,505.125,4,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,0,15,14.9033033,41.37142857,6.4,29.4,3269.5,29.6
2015-05-01T00:00:00,279.5576389,5,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,0,15,14.9033033,41.37142857,131.6,29.7,3269.5,29.6
2015-06-01T00:00:00,315.8,6,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,0,15,14.9033033,41.37142857,466.6,28.2,3269.5,29.6
2015-07-01T00:00:00,354.1875,7,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,0,15,14.9033033,41.37142857,200.7,28.6,3269.5,29.6
2015-08-01T00:00:00,365.0911458,8,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,1,15,14.9033033,41.37142857,250.6,28.3,3269.5,29.6
2015-09-01T00:00:00,224.6458333,9,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,1,15,14.9033033,41.37142857,645.3,27.6,3269.5,29.6
2015-10-01T00:00:00,354.8958333,10,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,1,15,14.9033033,41.37142857,231.4,28.3,3269.5,29.6
2015-11-01T00:00:00,187.3958333,11,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,0,15,14.9033033,41.37142857,272.4,28,3269.5,29.6
2015-12-01T00:00:00,253.5692308,12,Rach Mieu,2015,1,0.1329210066,73306.90013,3,1,0,15,14.9033033,41.37142857,48.6,27.8,3269.5,29.6
2016-01-01T00:00:00,224.5025205,1,Rach Mieu,2016,1,0.1329210066,73306.90013,3,1,0,15,15.23369235,43.74285714,0.2,27.9,3534.45,31.35
2016-02-01T00:00:00,420.053125,2,Rach Mieu,2016,1,0.1329210066,73306.90013,3,1,1,15,15.23369235,43.74285714,2.1,27.3,3534.45,31.35
2016-03-01T00:00:00,368.828125,3,Rach Mieu,2016,1,0.1329210066,73306.90013,3,1,1,15,15.23369235,43.74285714,0,28,3534.45,31.35
2016-04-01T00:00:00,414.1333333,4,Rach Mieu,2016,1,0.1329210066,73306.90013,3,1,0,15,15.23369235,43.74285714,4,30.1,3534.45,31.35
2016-05-01T00:00:00,314.5,5,Rach Mieu,2016,1,0.1329210066,73306.90013,3,0,0,15,15.23369235,43.74285714,161.4,29.9,3534.45,31.35
2016-06-01T00:00:00,309.5555556,6,Rach Mieu,2016,1,0.1329210066,73306.90013,3,0,0,15,15.23369235,43.74285714,230.8,28.3,3534.45,31.35
2016-07-01T00:00:00,347.75,7,Rach Mieu,2016,1,0.1329210066,73306.90013,3,0,0,15,15.23369235,43.74285714,432.2,28.3,3534.45,31.35
2016-08-01T00:00:00,,8,Rach Mieu,2016,1,0.1329210066,73306.90013,3,0,1,15,15.23369235,43.74285714,271.9,28.4,3534.45,31.35
2016-09-01T00:00:00,,9,Rach Mieu,2016,1,0.1329210066,73306.90013,3,0,1,15,15.23369235,43.74285714,345,27.6,3534.45,31.35
2016-10-01T00:00:00,373,10,Rach Mieu,2016,1,0.1329210066,73306.90013,3,0,1,15,15.23369235,43.74285714,501.1,27,3534.45,31.35
2016-11-01T00:00:00,285.453125,11,Rach Mieu,2016,1,0.1329210066,73306.90013,3,0,0,15,15.23369235,43.74285714,183.6,27.9,3534.45,31.35
2016-12-01T00:00:00,408.09375,12,Rach Mieu,2016,1,0.1329210066,73306.90013,3,0,0,15,15.23369235,43.74285714,171.8,27.1,3534.45,31.35
2017-01-01T00:00:00,276.3645833,1,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,0,15,18.40670404,46.68571429,15.8,27.3,3802.45,34.45
2017-02-01T00:00:00,214.9722222,2,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,1,15,18.40670404,46.68571429,54.3,27.1,3802.45,34.45
2017-03-01T00:00:00,400.9289773,3,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,1,15,18.40670404,46.68571429,12.5,27.9,3802.45,34.45
2017-04-01T00:00:00,181.9444444,4,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,0,15,18.40670404,46.68571429,98.1,29.3,3802.45,34.45
2017-05-01T00:00:00,506,5,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,0,15,18.40670404,46.68571429,272.4,29,3802.45,34.45
2017-06-01T00:00:00,317.4583333,6,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,0,15,18.40670404,46.68571429,148.6,28.7,3802.45,34.45
2017-07-01T00:00:00,,7,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,0,15,18.40670404,46.68571429,251.4,28,3802.45,34.45
2017-08-01T00:00:00,352,8,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,1,15,18.40670404,46.68571429,383.1,27.7,3802.45,34.45
2017-09-01T00:00:00,340.3125,9,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,1,15,18.40670404,46.68571429,291.5,28.2,3802.45,34.45
2017-10-01T00:00:00,203.5555556,10,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,1,15,18.40670404,46.68571429,453.8,27.5,3802.45,34.45
2017-11-01T00:00:00,386.75,11,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,0,15,18.40670404,46.68571429,121.3,27.7,3802.45,34.45
2017-12-01T00:00:00,245.2708333,12,Rach Mieu,2017,1,0.1329210066,73306.90013,3,0,0,15,18.40670404,46.68571429,72.4,26.3,3802.45,34.45
2018-01-01T00:00:00,341.4444444,1,Rach Mieu,2018,1,0.1329210066,73306.90013,3,0,0,15,20.135346,49.74285714,42.5,26.7,4021.5,36.85
2018-02-01T00:00:00,337.6378348,2,Rach Mieu,2018,1,0.1329210066,73306.90013,3,0,1,15,20.135346,49.74285714,11.2,26.6,4021.5,36.85
2018-03-01T00:00:00,313.4711806,3,Rach Mieu,2018,1,0.1329210066,73306.90013,3,0,1,15,20.135346,49.74285714,0.2,28.1,4021.5,36.85
2018-04-01T00:00:00,234.9107143,4,Rach Mieu,2018,1,0.1329210066,73306.90013,3,0,0,15,20.135346,49.74285714,10.1,29.1,4021.5,36.85
2018-05-01T00:00:00,248.1979167,5,Rach Mieu,2018,1,0.1329210066,73306.90013,3,0,0,15,20.135346,49.74285714,219.8,29.3,4021.5,36.85
2018-06-01T00:00:00,67.22222222,6,Rach Mieu,2018,1,0.1329210066,73306.90013,3,0,0,15,20.135346,49.74285714,238.8,28.1,4021.5,36.85
2018-07-01T00:00:00,,7,Rach Mieu,2018,1,0.1329210066,73306.90013,3,0,0,15,20.135346,49.74285714,522.9,27.5,4021.5,36.85
2018-08-01T00:00:00,187.0833333,8,Rach Mieu,2018,1,0.1329210066,73306.90013,3,0,1,15,20.135346,49.74285714,288.8,28,4021.5,36.85
2018-09-01T00:00:00,175.0416667,9,Rach Mieu,2018,1,0.1329210066,73306.90013,3,1,1,15,20.135346,49.74285714,293.7,27.6,4021.5,36.85
2018-10-01T00:00:00,132.75,10,Rach Mieu,2018,1,0.1329210066,73306.90013,3,1,1,15,20.135346,49.74285714,227.6,28.1,4021.5,36.85
2018-11-01T00:00:00,312.9515625,11,Rach Mieu,2018,1,0.1329210066,73306.90013,3,1,0,15,20.135346,49.74285714,104.5,28.1,4021.5,36.85
2018-12-01T00:00:00,214.6354167,12,Rach Mieu,2018,1,0.1329210066,73306.90013,3,1,0,15,20.135346,49.74285714,47.7,27.8,4021.5,36.85
2019-01-01T00:00:00,183.6426282,1,Rach Mieu,2019,1,0.1329210066,73306.90013,3,1,0,15,22.02633115,53.00019233,149.3,27,,
2019-02-01T00:00:00,216.3922276,2,Rach Mieu,2019,1,0.1329210066,73306.90013,3,1,1,15,22.02633115,53.00019233,0.8,27.4,,
2019-03-01T00:00:00,246.0041667,3,Rach Mieu,2019,1,0.1329210066,73306.90013,3,1,1,15,22.02633115,53.00019233,13.1,28.6,,
2019-04-01T00:00:00,291.3975694,4,Rach Mieu,2019,1,0.1329210066,73306.90013,3,1,0,15,22.02633115,53.00019233,60.7,29.9,,
2019-05-01T00:00:00,318.3333333,5,Rach Mieu,2019,1,0.1329210066,73306.90013,3,1,0,15,22.02633115,53.00019233,205.4,29.5,,
2019-06-01T00:00:00,214.671875,6,Rach Mieu,2019,1,0.1329210066,73306.90013,3,1,0,15,22.02633115,53.00019233,444.8,28.5,,
2019-07-01T00:00:00,306.8125,7,Rach Mieu,2019,1,0.1329210066,73306.90013,3,0,0,15,22.02633115,53.00019233,242.2,28.2,,
2019-08-01T00:00:00,326.2222222,8,Rach Mieu,2019,1,0.1329210066,73306.90013,3,0,1,15,22.02633115,53.00019233,464.5,27.6,,
2019-09-01T00:00:00,362.1875,9,Rach Mieu,2019,1,0.1329210066,73306.90013,3,0,1,15,22.02633115,53.00019233,302.5,27.9,,
2019-10-01T00:00:00,327.9114583,10,Rach Mieu,2019,1,0.1329210066,73306.90013,3,0,1,15,22.02633115,53.00019233,269.5,27.9,,
2019-11-01T00:00:00,264.55,11,Rach Mieu,2019,1,0.1329210066,73306.90013,3,0,0,15,22.02633115,53.00019233,110.1,27.8,,
2019-12-01T00:00:00,328.2912393,12,Rach Mieu,2019,1,0.1329210066,73306.90013,3,0,0,15,22.02633115,53.00019233,0,26.5,,
2007-01-01T00:00:00,249.7091503,1,Vam Cong,2007,0,0.5183518673,27414.8893,1,1,0,24.5,7.057700533,16.05,38,26.1,2348,42.95
2007-02-01T00:00:00,252.0165441,2,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,1,24.5,7.057700533,16.05,0,26.4,2348,42.95
2007-03-01T00:00:00,343.6772727,3,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,1,24.5,7.057700533,16.05,39,27.9,2348,42.95
2007-04-01T00:00:00,251.1548295,4,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,0,24.5,7.057700533,16.05,86,29.2,2348,42.95
2007-05-01T00:00:00,250.3,5,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,0,24.5,7.057700533,16.05,174,28.4,2348,42.95
2007-06-01T00:00:00,122.9166667,6,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,0,24.5,7.057700533,16.05,322,28.3,2348,42.95
2007-07-01T00:00:00,300.375,7,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,0,24.5,7.057700533,16.05,421,27.3,2348,42.95
2007-08-01T00:00:00,367.3333333,8,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,1,24.5,7.057700533,16.05,371,27.4,2348,42.95
2007-09-01T00:00:00,593,9,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,1,24.5,7.057700533,16.05,307,27.5,2348,42.95
2007-10-01T00:00:00,,10,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,1,24.5,7.057700533,16.05,508,27.1,2348,42.95
2007-11-01T00:00:00,558.71875,11,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,0,24.5,7.057700533,16.05,339,26.6,2348,42.95
2007-12-01T00:00:00,305.1361111,12,Vam Cong,2007,0,0.5183518673,27414.8893,1,0,0,24.5,7.057700533,16.05,1,26.9,2348,42.95
2008-01-01T00:00:00,233.5177083,1,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,0,24.5,6.448046707,15.8,113,26.2,2365.5,43.75
2008-02-01T00:00:00,328.7596154,2,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,1,24.5,6.448046707,15.8,8,26.5,2365.5,43.75
2008-03-01T00:00:00,480.6388889,3,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,1,24.5,6.448046707,15.8,0,27.3,2365.5,43.75
2008-04-01T00:00:00,335.3611111,4,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,0,24.5,6.448046707,15.8,94,28.7,2365.5,43.75
2008-05-01T00:00:00,212.9375,5,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,0,24.5,6.448046707,15.8,272,27.9,2365.5,43.75
2008-06-01T00:00:00,138.9375,6,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,0,24.5,6.448046707,15.8,381,27.7,2365.5,43.75
2008-07-01T00:00:00,621.875,7,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,0,24.5,6.448046707,15.8,332,27.4,2365.5,43.75
2008-08-01T00:00:00,424.15625,8,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,1,24.5,6.448046707,15.8,260,27.4,2365.5,43.75
2008-09-01T00:00:00,340.5,9,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,1,24.5,6.448046707,15.8,429,27,2365.5,43.75
2008-10-01T00:00:00,307,10,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,1,24.5,6.448046707,15.8,348,27.2,2365.5,43.75
2008-11-01T00:00:00,166.875,11,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,0,24.5,6.448046707,15.8,270,26.7,2365.5,43.75
2008-12-01T00:00:00,199.5,12,Vam Cong,2008,0,0.5183518673,27414.8893,1,0,0,24.5,6.448046707,15.8,172,26.2,2365.5,43.75
2009-01-01T00:00:00,257.4423077,1,Vam Cong,2009,0,0.5183518673,27414.8893,1,0,0,24.5,6.345504899,18.72727273,22.7,25.1,2330,43
2009-02-01T00:00:00,248.1550481,2,Vam Cong,2009,0,0.5183518673,27414.8893,1,0,1,24.5,6.345504899,18.72727273,101.3,26.7,2330,43
2009-03-01T00:00:00,423.8472222,3,Vam Cong,2009,0,0.5183518673,27414.8893,1,0,1,24.5,6.345504899,18.72727273,2.2,28.6,2330,43
2009-04-01T00:00:00,382.6083333,4,Vam Cong,2009,0,0.5183518673,27414.8893,1,0,0,24.5,6.345504899,18.72727273,201.4,28.9,2330,43
2009-05-01T00:00:00,231.9583333,5,Vam Cong,2009,0,0.5183518673,27414.8893,1,0,0,24.5,6.345504899,18.72727273,342.4,28.3,2330,43
2009-06-01T00:00:00,324.5833333,6,Vam Cong,2009,0,0.5183518673,27414.8893,1,0,0,24.5,6.345504899,18.72727273,169.3,28.8,2330,43
2009-07-01T00:00:00,277.5,7,Vam Cong,2009,0,0.5183518673,27414.8893,1,1,0,24.5,6.345504899,18.72727273,413.5,27.2,2330,43
2009-08-01T00:00:00,319.7738095,8,Vam Cong,2009,0,0.5183518673,27414.8893,1,1,1,24.5,6.345504899,18.72727273,210.1,28.1,2330,43
2009-09-01T00:00:00,379.7083333,9,Vam Cong,2009,0,0.5183518673,27414.8893,2,1,1,24.5,6.345504899,18.72727273,488.3,27,2330,43
2009-10-01T00:00:00,397.5625,10,Vam Cong,2009,0,0.5183518673,27414.8893,2,1,1,24.5,6.345504899,18.72727273,208,27.5,2330,43
2009-11-01T00:00:00,,11,Vam Cong,2009,0,0.5183518673,27414.8893,2,1,0,24.5,6.345504899,18.72727273,65.6,27.4,2330,43
2009-12-01T00:00:00,282.25,12,Vam Cong,2009,0,0.5183518673,27414.8893,2,1,0,24.5,6.345504899,18.72727273,19.6,26.7,2330,43
2010-01-01T00:00:00,266.7115385,1,Vam Cong,2010,0,0.5183518673,27414.8893,2,1,0,24.5,9.343979927,17.54545455,22.7,25.1,2636.35,48.15
2010-02-01T00:00:00,217.9583333,2,Vam Cong,2010,0,0.5183518673,27414.8893,2,1,1,24.5,9.343979927,17.54545455,101.3,26.7,2636.35,48.15
2010-03-01T00:00:00,301.5972222,3,Vam Cong,2010,0,0.5183518673,27414.8893,2,1,1,24.5,9.343979927,17.54545455,2.2,28.6,2636.35,48.15
2010-04-01T00:00:00,502.9375,4,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,0,24.5,9.343979927,17.54545455,201.4,28.9,2636.35,48.15
2010-05-01T00:00:00,320.8333333,5,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,0,24.5,9.343979927,17.54545455,342.4,28.2,2636.35,48.15
2010-06-01T00:00:00,152.5208333,6,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,0,24.5,9.343979927,17.54545455,169.3,28.8,2636.35,48.15
2010-07-01T00:00:00,243.5416667,7,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,0,24.5,9.343979927,17.54545455,413.5,27.2,2636.35,48.15
2010-08-01T00:00:00,168.9375,8,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,1,24.5,9.343979927,17.54545455,210.1,28.1,2636.35,48.15
2010-09-01T00:00:00,298.25,9,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,1,24.5,9.343979927,17.54545455,488.3,27,2636.35,48.15
2010-10-01T00:00:00,527.0625,10,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,1,24.5,9.343979927,17.54545455,208,27.5,2636.35,48.15
2010-11-01T00:00:00,428.375,11,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,0,24.5,9.343979927,17.54545455,65.6,27.4,2636.35,48.15
2010-12-01T00:00:00,296.1605114,12,Vam Cong,2010,0,0.5183518673,27414.8893,2,0,0,24.5,9.343979927,17.54545455,19.6,26.7,2636.35,48.15
2011-01-01T00:00:00,290.7232143,1,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,0,24.5,8.040905968,20.81818182,19,26.3,2212.55,51.3
2011-02-01T00:00:00,457.6067708,2,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,1,24.5,8.040905968,20.81818182,0,26.4,2212.55,51.3
2011-03-01T00:00:00,238.7916667,3,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,1,24.5,8.040905968,20.81818182,87.2,27.4,2212.55,51.3
2011-04-01T00:00:00,440.3958333,4,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,0,24.5,8.040905968,20.81818182,91,28,2212.55,51.3
2011-05-01T00:00:00,206.3928571,5,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,0,24.5,8.040905968,20.81818182,241.5,28.7,2212.55,51.3
2011-06-01T00:00:00,477.25,6,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,0,24.5,8.040905968,20.81818182,369.8,28,2212.55,51.3
2011-07-01T00:00:00,316.5,7,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,0,24.5,8.040905968,20.81818182,298.1,27.7,2212.55,51.3
2011-08-01T00:00:00,215.5,8,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,1,24.5,8.040905968,20.81818182,236.8,27.9,2212.55,51.3
2011-09-01T00:00:00,562.25,9,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,1,24.5,8.040905968,20.81818182,593.8,27.2,2212.55,51.3
2011-10-01T00:00:00,,10,Vam Cong,2011,0,0.5183518673,27414.8893,2,0,1,24.5,8.040905968,20.81818182,187.4,28.1,2212.55,51.3
2011-11-01T00:00:00,296.4583333,11,Vam Cong,2011,0,0.5183518673,27414.8893,3,0,0,24.5,8.040905968,20.81818182,242.9,27.5,2212.55,51.3
2011-12-01T00:00:00,255.7159091,12,Vam Cong,2011,0,0.5183518673,27414.8893,3,0,0,24.5,8.040905968,20.81818182,78.4,26.4,2212.55,51.3
2012-01-01T00:00:00,283.48125,1,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,0,24.5,7.778425967,18.5,7.3,26.6,2052,54.35
2012-02-01T00:00:00,261.3509615,2,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,1,24.5,7.778425967,18.5,24.4,27.2,2052,54.35
2012-03-01T00:00:00,349.84375,3,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,1,24.5,7.778425967,18.5,233.7,28.1,2052,54.35
2012-04-01T00:00:00,193.0625,4,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,0,24.5,7.778425967,18.5,136.7,29,2052,54.35
2012-05-01T00:00:00,359.75,5,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,0,24.5,7.778425967,18.5,249.7,28.2,2052,54.35
2012-06-01T00:00:00,299.6666667,6,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,0,24.5,7.778425967,18.5,166.3,28.4,2052,54.35
2012-07-01T00:00:00,375.375,7,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,0,24.5,7.778425967,18.5,288.5,27.5,2052,54.35
2012-08-01T00:00:00,368.1,8,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,1,24.5,7.778425967,18.5,218.4,27.8,2052,54.35
2012-09-01T00:00:00,62,9,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,1,24.5,7.778425967,18.5,533.3,26.6,2052,54.35
2012-10-01T00:00:00,107,10,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,1,24.5,7.778425967,18.5,192.4,27.8,2052,54.35
2012-11-01T00:00:00,464.2291667,11,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,0,24.5,7.778425967,18.5,91.4,27.8,2052,54.35
2012-12-01T00:00:00,260.6287879,12,Vam Cong,2012,0,0.5183518673,27414.8893,3,0,0,24.5,7.778425967,18.5,11.8,27.8,2052,54.35
