Day,Night,date,month,year,name,bridge
1.911E+18,1.89309E+18,2016-11-01T00:00:00,11,2016,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,2.43922E+18,2016-12-01T00:00:00,12,2016,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.63665E+18,1.95331E+18,2016-12-01T00:00:00,12,2016,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.55167E+18,2.42329E+18,2017-01-01T00:00:00,1,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
2.20829E+18,2.27311E+18,2017-01-01T00:00:00,1,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.64142E+18,2.4338E+18,2017-02-01T00:00:00,2,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
2.65959E+18,2.40499E+18,2017-02-01T00:00:00,2,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,2.16827E+18,2017-03-01T00:00:00,3,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.87237E+18,1.96754E+18,2017-03-01T00:00:00,3,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
1.97274E+18,1.99276E+18,2017-04-01T00:00:00,4,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.89554E+18,1.86597E+18,2017-04-01T00:00:00,4,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,,2017-05-01T00:00:00,5,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.73618E+18,,2017-05-01T00:00:00,5,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
1.71341E+18,1.48516E+18,2017-06-01T00:00:00,6,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
,1.47858E+18,2017-06-01T00:00:00,6,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,,2017-07-01T00:00:00,7,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
,1.48077E+18,2017-07-01T00:00:00,7,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,,2017-08-01T00:00:00,8,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.42133E+18,,2017-08-01T00:00:00,8,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
1.38792E+18,,2017-09-01T00:00:00,9,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.55999E+18,1.38931E+18,2017-09-01T00:00:00,9,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,,2017-10-01T00:00:00,10,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.486E+18,1.66735E+18,2017-10-01T00:00:00,10,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,1.72133E+18,2017-11-01T00:00:00,11,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.88292E+18,1.68611E+18,2017-11-01T00:00:00,11,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
1.99635E+18,2.42121E+18,2017-12-01T00:00:00,12,2017,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
2.18512E+18,2.02736E+18,2017-12-01T00:00:00,12,2017,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.03982E+18,2.42488E+18,2018-01-01T00:00:00,1,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
1.8319E+18,2.26945E+18,2018-01-01T00:00:00,1,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.90384E+18,2.66806E+18,2018-02-01T00:00:00,2,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
3.0425E+18,2.54238E+18,2018-02-01T00:00:00,2,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.59428E+18,2.39375E+18,2018-03-01T00:00:00,3,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
2.76384E+18,2.06866E+18,2018-03-01T00:00:00,3,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,2.20359E+18,2018-04-01T00:00:00,4,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",2
2.49635E+18,2.05375E+18,2018-04-01T00:00:00,4,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,1.90556E+18,2018-05-01T00:00:00,5,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
1.85791E+18,1.87169E+18,2018-05-01T00:00:00,5,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,1.62992E+18,2018-06-01T00:00:00,6,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
1.51203E+18,1.29471E+18,2018-06-01T00:00:00,6,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,1.46586E+18,2018-07-01T00:00:00,7,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
1.34796E+18,1.44883E+18,2018-07-01T00:00:00,7,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,,2018-08-01T00:00:00,8,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
,1.60905E+18,2018-08-01T00:00:00,8,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,1.67698E+18,2018-09-01T00:00:00,9,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
1.53591E+18,,2018-09-01T00:00:00,9,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.62381E+18,2.16896E+18,2018-10-01T00:00:00,10,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
2.14032E+18,2.08848E+18,2018-10-01T00:00:00,10,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.17071E+18,1.9859E+18,2018-11-01T00:00:00,11,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
2.07794E+18,1.89878E+18,2018-11-01T00:00:00,11,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
1.92779E+18,1.96327E+18,2018-12-01T00:00:00,12,2018,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
,1.87194E+18,2018-12-01T00:00:00,12,2018,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.55316E+18,2.43365E+18,2019-01-01T00:00:00,1,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
2.48017E+18,2.31067E+18,2019-01-01T00:00:00,1,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.64298E+18,2.32795E+18,2019-02-01T00:00:00,2,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
2.29734E+18,2.16894E+18,2019-02-01T00:00:00,2,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.30514E+18,2.34522E+18,2019-03-01T00:00:00,3,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
2.35297E+18,2.21268E+18,2019-03-01T00:00:00,3,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
1.91681E+18,2.02748E+18,2019-04-01T00:00:00,4,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",3
1.87742E+18,1.92964E+18,2019-04-01T00:00:00,4,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,1.9318E+18,2019-05-01T00:00:00,5,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",4
,1.90335E+18,2019-05-01T00:00:00,5,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,1.57462E+18,2019-07-01T00:00:00,7,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",4
1.60772E+18,1.54248E+18,2019-07-01T00:00:00,7,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,,2019-08-01T00:00:00,8,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",4
,1.63482E+18,2019-08-01T00:00:00,8,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,2.04151E+18,2019-09-01T00:00:00,9,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",4
2.44308E+18,2.09492E+18,2019-09-01T00:00:00,9,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
,,2019-10-01T00:00:00,10,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",4
1.83159E+18,,2019-10-01T00:00:00,10,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
1.7331E+18,2.00628E+18,2019-11-01T00:00:00,11,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",4
1.98789E+18,1.92468E+18,2019-11-01T00:00:00,11,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
2.30627E+18,2.22825E+18,2019-12-01T00:00:00,12,2019,"Can Tho, My Thuan, Vam Cong, Cao Lanh",4
2.20105E+18,2.14509E+18,2019-12-01T00:00:00,12,2019,"Co Chien, Ham Luong, Rach Mieu, My Loi",4
