date,mean,month,quarter,name,year,bridge,ferry
2012-07-01T00:00:00,293.8973843,7,3,Co Chien,2012,0,1
2012-08-01T00:00:00,292.9392292,8,3,Co Chien,2012,0,1
2012-09-01T00:00:00,358.5659411,9,3,Co Chien,2012,0,1
2012-10-01T00:00:00,297.9843147,10,4,Co Chien,2012,0,1
2012-11-01T00:00:00,177.9856,11,4,Co Chien,2012,0,1
2012-12-01T00:00:00,167.4541087,12,4,Co Chien,2012,0,1
2013-01-01T00:00:00,281.1805575,1,1,Co Chien,2013,0,1
2013-02-01T00:00:00,192.2193804,2,1,Co Chien,2013,0,1
2013-03-01T00:00:00,341.7163127,3,1,Co Chien,2013,0,1
2013-04-01T00:00:00,351.9239374,4,2,Co Chien,2013,0,1
2013-05-01T00:00:00,230.154023,5,2,Co Chien,2013,0,1
2013-06-01T00:00:00,212.5051877,6,2,Co Chien,2013,0,1
2013-07-01T00:00:00,197.6264822,7,3,Co Chien,2013,0,1
2013-08-01T00:00:00,219.2745592,8,3,Co Chien,2013,0,1
2013-09-01T00:00:00,133.057971,9,3,Co Chien,2013,0,1
2013-10-01T00:00:00,456.7992278,10,4,Co Chien,2013,0,1
2013-11-01T00:00:00,303.9168,11,4,Co Chien,2013,0,1
2013-12-01T00:00:00,214.8012422,12,4,Co Chien,2013,0,1
2014-01-01T00:00:00,320.4041823,1,1,Co Chien,2014,0,1
2014-02-01T00:00:00,288.5330805,2,1,Co Chien,2014,0,1
2014-03-01T00:00:00,262.2480787,3,1,Co Chien,2014,0,1
2014-04-01T00:00:00,323.2829794,4,2,Co Chien,2014,0,1
2014-05-01T00:00:00,235.2510618,5,2,Co Chien,2014,0,1
2014-06-01T00:00:00,183,6,2,Co Chien,2014,0,1
2014-07-01T00:00:00,182.4558166,7,3,Co Chien,2014,0,1
2014-08-01T00:00:00,440.4843505,8,3,Co Chien,2014,0,1
2014-09-01T00:00:00,391.3274614,9,3,Co Chien,2014,0,1
2014-10-01T00:00:00,338.2600978,10,4,Co Chien,2014,0,1
2014-11-01T00:00:00,262.8292471,11,4,Co Chien,2014,0,1
2014-12-01T00:00:00,222.8136646,12,4,Co Chien,2014,0,1
2015-01-01T00:00:00,324.25,1,1,Co Chien,2015,0,1
2015-02-01T00:00:00,276.4545455,2,1,Co Chien,2015,0,1
2015-03-01T00:00:00,243.1673378,3,1,Co Chien,2015,0,1
2015-04-01T00:00:00,435.5212528,4,2,Co Chien,2015,0,1
2015-05-01T00:00:00,218.86195,5,2,Co Chien,2015,1,1
2015-06-01T00:00:00,110.242236,6,2,Co Chien,2015,1,0
2015-07-01T00:00:00,342.6803691,7,3,Co Chien,2015,1,0
2015-08-01T00:00:00,253.3873975,8,3,Co Chien,2015,1,0
2015-09-01T00:00:00,437.3077726,9,3,Co Chien,2015,1,0
2015-10-01T00:00:00,217.6254661,10,4,Co Chien,2015,1,0
2015-11-01T00:00:00,170.0383509,11,4,Co Chien,2015,1,0
2015-12-01T00:00:00,139.1418269,12,4,Co Chien,2015,1,0
2016-01-01T00:00:00,154.1520235,1,1,Co Chien,2016,1,0
2016-02-01T00:00:00,189.9347527,2,1,Co Chien,2016,1,0
2016-03-01T00:00:00,390.602349,3,1,Co Chien,2016,1,0
2016-04-01T00:00:00,329.212267,4,2,Co Chien,2016,1,0
2016-05-01T00:00:00,304.0400075,5,2,Co Chien,2016,1,0
2016-06-01T00:00:00,285.1331895,6,2,Co Chien,2016,1,0
2016-07-01T00:00:00,390.2287234,7,3,Co Chien,2016,1,0
2016-08-01T00:00:00,369.7337808,8,3,Co Chien,2016,1,0
2016-09-01T00:00:00,,9,3,Co Chien,2016,1,0
2016-10-01T00:00:00,367,10,4,Co Chien,2016,1,0
2016-11-01T00:00:00,198.2470172,11,4,Co Chien,2016,1,0
2016-12-01T00:00:00,232.6956522,12,4,Co Chien,2016,1,0
2017-01-01T00:00:00,258.7281879,1,1,Co Chien,2017,1,0
2017-02-01T00:00:00,281.4165735,2,1,Co Chien,2017,1,0
2017-03-01T00:00:00,227.0095078,3,1,Co Chien,2017,1,0
2017-04-01T00:00:00,304.7420553,4,2,Co Chien,2017,1,0
2017-05-01T00:00:00,359.4800766,5,2,Co Chien,2017,1,0
2017-06-01T00:00:00,245.1360202,6,2,Co Chien,2017,1,0
2017-07-01T00:00:00,139.5093168,7,3,Co Chien,2017,1,0
2017-08-01T00:00:00,237.3064877,8,3,Co Chien,2017,1,0
2017-09-01T00:00:00,263.0055928,9,3,Co Chien,2017,1,0
2017-10-01T00:00:00,,10,4,Co Chien,2017,1,0
2017-11-01T00:00:00,237.2897898,11,4,Co Chien,2017,1,0
2017-12-01T00:00:00,251.4647651,12,4,Co Chien,2017,1,0
2018-01-01T00:00:00,256.8535018,1,1,Co Chien,2018,1,0
2018-02-01T00:00:00,343.7947427,2,1,Co Chien,2018,1,0
2018-03-01T00:00:00,202.152532,3,1,Co Chien,2018,1,0
2018-04-01T00:00:00,202.8472906,4,2,Co Chien,2018,1,0
2018-05-01T00:00:00,359.9601064,5,2,Co Chien,2018,1,0
2018-06-01T00:00:00,190.5010352,6,2,Co Chien,2018,1,0
2018-07-01T00:00:00,163.5838509,7,3,Co Chien,2018,1,0
2018-08-01T00:00:00,210.1243243,8,3,Co Chien,2018,1,0
2018-09-01T00:00:00,291.8975347,9,3,Co Chien,2018,1,0
2018-10-01T00:00:00,262.1189038,10,4,Co Chien,2018,1,0
2018-11-01T00:00:00,141.8944099,11,4,Co Chien,2018,1,0
2018-12-01T00:00:00,199.3856322,12,4,Co Chien,2018,1,0
2019-01-01T00:00:00,165.0247649,1,1,Co Chien,2019,1,0
2019-02-01T00:00:00,189.7388335,2,1,Co Chien,2019,1,0
2019-03-01T00:00:00,304.4998882,3,1,Co Chien,2019,1,0
2019-04-01T00:00:00,212.327588,4,2,Co Chien,2019,1,0
2019-05-01T00:00:00,351.104065,5,2,Co Chien,2019,1,0
2019-06-01T00:00:00,330.4804382,6,2,Co Chien,2019,1,0
2019-07-01T00:00:00,368.4934794,7,3,Co Chien,2019,1,0
2019-08-01T00:00:00,413.0845666,8,3,Co Chien,2019,1,0
2019-09-01T00:00:00,451.8638498,9,3,Co Chien,2019,1,0
2019-10-01T00:00:00,280.6,10,4,Co Chien,2019,1,0
2019-11-01T00:00:00,200.4759891,11,4,Co Chien,2019,1,0
2019-12-01T00:00:00,313.6857582,12,4,Co Chien,2019,1,0
2007-01-01T00:00:00,269.2090405,1,1,Ham Luong,2007,0,1
2007-02-01T00:00:00,249.8741191,2,1,Ham Luong,2007,0,1
2007-03-01T00:00:00,308.2546644,3,1,Ham Luong,2007,0,1
2007-04-01T00:00:00,295.1694346,4,2,Ham Luong,2007,0,1
2007-05-01T00:00:00,261.8637227,5,2,Ham Luong,2007,0,1
2007-06-01T00:00:00,351.2273061,6,2,Ham Luong,2007,0,1
2007-07-01T00:00:00,405.9697309,7,3,Ham Luong,2007,0,1
2007-08-01T00:00:00,328.4046392,8,3,Ham Luong,2007,0,1
2007-09-01T00:00:00,322.9571984,9,3,Ham Luong,2007,0,1
2007-10-01T00:00:00,313.2412488,10,4,Ham Luong,2007,0,1
2007-11-01T00:00:00,311.3686445,11,4,Ham Luong,2007,0,1
2007-12-01T00:00:00,258.086404,12,4,Ham Luong,2007,0,1
2008-01-01T00:00:00,280.4179026,1,1,Ham Luong,2008,0,1
2008-02-01T00:00:00,313.1519737,2,1,Ham Luong,2008,0,1
2008-03-01T00:00:00,281.2159906,3,1,Ham Luong,2008,0,1
2008-04-01T00:00:00,297.7004229,4,2,Ham Luong,2008,0,1
2008-05-01T00:00:00,363.5998833,5,2,Ham Luong,2008,0,1
2008-06-01T00:00:00,325.2841207,6,2,Ham Luong,2008,0,1
2008-07-01T00:00:00,310.7899533,7,3,Ham Luong,2008,0,1
2008-08-01T00:00:00,506.4610674,8,3,Ham Luong,2008,0,1
2008-09-01T00:00:00,520.1787693,9,3,Ham Luong,2008,0,1
2008-10-01T00:00:00,221.7647544,10,4,Ham Luong,2008,0,1
2008-11-01T00:00:00,128.3807099,11,4,Ham Luong,2008,0,1
2008-12-01T00:00:00,308.8588364,12,4,Ham Luong,2008,0,1
2009-01-01T00:00:00,319.4054111,1,1,Ham Luong,2009,0,1
2009-02-01T00:00:00,158.6968358,2,1,Ham Luong,2009,0,1
2009-03-01T00:00:00,235.3698453,3,1,Ham Luong,2009,0,1
2009-04-01T00:00:00,298.0558132,4,2,Ham Luong,2009,0,1
2009-05-01T00:00:00,332.9765238,5,2,Ham Luong,2009,0,1
2009-06-01T00:00:00,356.3914407,6,2,Ham Luong,2009,0,1
2009-07-01T00:00:00,249.0789151,7,3,Ham Luong,2009,0,1
2009-08-01T00:00:00,315.8958333,8,3,Ham Luong,2009,0,1
2009-09-01T00:00:00,243.7245902,9,3,Ham Luong,2009,0,1
2009-10-01T00:00:00,266.7138233,10,4,Ham Luong,2009,0,1
2009-11-01T00:00:00,304.8857726,11,4,Ham Luong,2009,0,1
2009-12-01T00:00:00,302.8913535,12,4,Ham Luong,2009,0,1
2010-01-01T00:00:00,300.2937798,1,1,Ham Luong,2010,0,1
2010-02-01T00:00:00,208.1544898,2,1,Ham Luong,2010,0,1
2010-03-01T00:00:00,326.0030541,3,1,Ham Luong,2010,0,1
2010-04-01T00:00:00,404.5343388,4,2,Ham Luong,2010,1,1
2010-05-01T00:00:00,294.3357914,5,2,Ham Luong,2010,1,0
2010-06-01T00:00:00,399.6794984,6,2,Ham Luong,2010,1,0
2010-07-01T00:00:00,253.1747024,7,3,Ham Luong,2010,1,0
2010-08-01T00:00:00,437.5145858,8,3,Ham Luong,2010,1,0
2010-09-01T00:00:00,330.1778846,9,3,Ham Luong,2010,1,0
2010-10-01T00:00:00,285.0818966,10,4,Ham Luong,2010,1,0
2010-11-01T00:00:00,439.4367879,11,4,Ham Luong,2010,1,0
2010-12-01T00:00:00,280.1610674,12,4,Ham Luong,2010,1,0
2011-01-01T00:00:00,225.2166812,1,1,Ham Luong,2011,1,0
2011-02-01T00:00:00,371.2886878,2,1,Ham Luong,2011,1,0
2011-03-01T00:00:00,296.8800629,3,1,Ham Luong,2011,1,0
2011-04-01T00:00:00,404.3055321,4,2,Ham Luong,2011,1,0
2011-05-01T00:00:00,358.6607466,5,2,Ham Luong,2011,1,0
2011-06-01T00:00:00,605.6299065,6,2,Ham Luong,2011,1,0
2011-07-01T00:00:00,476.0325168,7,3,Ham Luong,2011,1,0
2011-08-01T00:00:00,526.2750219,8,3,Ham Luong,2011,1,0
2011-09-01T00:00:00,61,9,3,Ham Luong,2011,1,0
2011-10-01T00:00:00,268.4456839,10,4,Ham Luong,2011,1,0
2011-11-01T00:00:00,292.4407366,11,4,Ham Luong,2011,1,0
2011-12-01T00:00:00,223.9983377,12,4,Ham Luong,2011,1,0
2012-01-01T00:00:00,253.4695344,1,1,Ham Luong,2012,1,0
2012-02-01T00:00:00,274.0252915,2,1,Ham Luong,2012,1,0
2012-03-01T00:00:00,270.0328084,3,1,Ham Luong,2012,1,0
2012-04-01T00:00:00,234.0231846,4,2,Ham Luong,2012,1,0
2012-05-01T00:00:00,359.8078497,5,2,Ham Luong,2012,1,0
2012-06-01T00:00:00,308.441674,6,2,Ham Luong,2012,1,0
2012-07-01T00:00:00,286.0662252,7,3,Ham Luong,2012,1,0
2012-08-01T00:00:00,406.5401235,8,3,Ham Luong,2012,1,0
2012-09-01T00:00:00,338.9989775,9,3,Ham Luong,2012,1,0
2012-10-01T00:00:00,258.401079,10,4,Ham Luong,2012,1,0
2012-11-01T00:00:00,280.2395742,11,4,Ham Luong,2012,1,0
2012-12-01T00:00:00,166.3135066,12,4,Ham Luong,2012,1,0
2013-01-01T00:00:00,364.9740994,1,1,Ham Luong,2013,1,0
2013-02-01T00:00:00,217.4357627,2,1,Ham Luong,2013,1,0
2013-03-01T00:00:00,401.1389158,3,1,Ham Luong,2013,1,0
2013-04-01T00:00:00,513.9213889,4,2,Ham Luong,2013,1,0
2013-05-01T00:00:00,380.3374891,5,2,Ham Luong,2013,1,0
2013-06-01T00:00:00,416.966273,6,2,Ham Luong,2013,1,0
2013-07-01T00:00:00,240.7055993,7,3,Ham Luong,2013,1,0
2013-08-01T00:00:00,271.8293963,8,3,Ham Luong,2013,1,0
2013-09-01T00:00:00,421.1107456,9,3,Ham Luong,2013,1,0
2013-10-01T00:00:00,322.0984163,10,4,Ham Luong,2013,1,0
2013-11-01T00:00:00,338.7432488,11,4,Ham Luong,2013,1,0
2013-12-01T00:00:00,497.0646982,12,4,Ham Luong,2013,1,0
2014-01-01T00:00:00,367.7482334,1,1,Ham Luong,2014,1,0
2014-02-01T00:00:00,388.3549754,2,1,Ham Luong,2014,1,0
2014-03-01T00:00:00,268.4906355,3,1,Ham Luong,2014,1,0
2014-04-01T00:00:00,308.6244386,4,2,Ham Luong,2014,1,0
2014-05-01T00:00:00,307.6217556,5,2,Ham Luong,2014,1,0
2014-06-01T00:00:00,429.7524351,6,2,Ham Luong,2014,1,0
2014-07-01T00:00:00,436.5260717,7,3,Ham Luong,2014,1,0
2014-08-01T00:00:00,375.0353201,8,3,Ham Luong,2014,1,0
2014-09-01T00:00:00,452.4415829,9,3,Ham Luong,2014,1,0
2014-10-01T00:00:00,364.5533683,10,4,Ham Luong,2014,1,0
2014-11-01T00:00:00,290.3056996,11,4,Ham Luong,2014,1,0
2014-12-01T00:00:00,280.5923593,12,4,Ham Luong,2014,1,0
2015-01-01T00:00:00,323.0121193,1,1,Ham Luong,2015,1,0
2015-02-01T00:00:00,413.1564419,2,1,Ham Luong,2015,1,0
2015-03-01T00:00:00,363.9254733,3,1,Ham Luong,2015,1,0
2015-04-01T00:00:00,530.2055191,4,2,Ham Luong,2015,1,0
2015-05-01T00:00:00,335.1335043,5,2,Ham Luong,2015,1,0
2015-06-01T00:00:00,411.9613882,6,2,Ham Luong,2015,1,0
2015-07-01T00:00:00,299.9622776,7,3,Ham Luong,2015,1,0
2015-08-01T00:00:00,312.2347415,8,3,Ham Luong,2015,1,0
2015-09-01T00:00:00,371.3595946,9,3,Ham Luong,2015,1,0
2015-10-01T00:00:00,259.4810565,10,4,Ham Luong,2015,1,0
2015-11-01T00:00:00,235.6546598,11,4,Ham Luong,2015,1,0
2015-12-01T00:00:00,266.5820852,12,4,Ham Luong,2015,1,0
2016-01-01T00:00:00,262.5679298,1,1,Ham Luong,2016,1,0
2016-02-01T00:00:00,330.4090277,2,1,Ham Luong,2016,1,0
2016-03-01T00:00:00,421.558529,3,1,Ham Luong,2016,1,0
2016-04-01T00:00:00,407.4442678,4,2,Ham Luong,2016,1,0
2016-05-01T00:00:00,437.0265383,5,2,Ham Luong,2016,1,0
2016-06-01T00:00:00,437.7764706,6,2,Ham Luong,2016,1,0
2016-07-01T00:00:00,354.2105862,7,3,Ham Luong,2016,1,0
2016-08-01T00:00:00,304.2379808,8,3,Ham Luong,2016,1,0
2016-09-01T00:00:00,247.6929825,9,3,Ham Luong,2016,1,0
2016-10-01T00:00:00,356,10,4,Ham Luong,2016,1,0
2016-11-01T00:00:00,257.4410324,11,4,Ham Luong,2016,1,0
2016-12-01T00:00:00,307.2851414,12,4,Ham Luong,2016,1,0
2017-01-01T00:00:00,255.7656251,1,1,Ham Luong,2017,1,0
2017-02-01T00:00:00,204.2394992,2,1,Ham Luong,2017,1,0
2017-03-01T00:00:00,333.7536079,3,1,Ham Luong,2017,1,0
2017-04-01T00:00:00,341.6135483,4,2,Ham Luong,2017,1,0
2017-05-01T00:00:00,526.7012987,5,2,Ham Luong,2017,1,0
2017-06-01T00:00:00,369.275,6,2,Ham Luong,2017,1,0
2017-07-01T00:00:00,343.0368912,7,3,Ham Luong,2017,1,0
2017-08-01T00:00:00,532.3798236,8,3,Ham Luong,2017,1,0
2017-09-01T00:00:00,313.8356664,9,3,Ham Luong,2017,1,0
2017-10-01T00:00:00,312.8514144,10,4,Ham Luong,2017,1,0
2017-11-01T00:00:00,188,11,4,Ham Luong,2017,1,0
2017-12-01T00:00:00,295.0772987,12,4,Ham Luong,2017,1,0
2018-01-01T00:00:00,371.0418489,1,1,Ham Luong,2018,1,0
2018-02-01T00:00:00,396.0238726,2,1,Ham Luong,2018,1,0
2018-03-01T00:00:00,328.2693868,3,1,Ham Luong,2018,1,0
2018-04-01T00:00:00,326.7285652,4,2,Ham Luong,2018,1,0
2018-05-01T00:00:00,374.7491689,5,2,Ham Luong,2018,1,0
2018-06-01T00:00:00,519.5972763,6,2,Ham Luong,2018,1,0
2018-07-01T00:00:00,516.389071,7,3,Ham Luong,2018,1,0
2018-08-01T00:00:00,369.249198,8,3,Ham Luong,2018,1,0
2018-09-01T00:00:00,350.8223765,9,3,Ham Luong,2018,1,0
2018-10-01T00:00:00,449.9530684,10,4,Ham Luong,2018,1,0
2018-11-01T00:00:00,276.1356924,11,4,Ham Luong,2018,1,0
2018-12-01T00:00:00,327.8662042,12,4,Ham Luong,2018,1,0
2019-01-01T00:00:00,209.0208762,1,1,Ham Luong,2019,1,0
2019-02-01T00:00:00,248.3988413,2,1,Ham Luong,2019,1,0
2019-03-01T00:00:00,315.6574775,3,1,Ham Luong,2019,1,0
2019-04-01T00:00:00,290.1943899,4,2,Ham Luong,2019,1,0
2019-05-01T00:00:00,432.9123932,5,2,Ham Luong,2019,1,0
2019-06-01T00:00:00,286.015019,6,2,Ham Luong,2019,1,0
2019-07-01T00:00:00,393.4275299,7,3,Ham Luong,2019,1,0
2019-08-01T00:00:00,399.0522876,8,3,Ham Luong,2019,1,0
2019-09-01T00:00:00,310.1606754,9,3,Ham Luong,2019,1,0
2019-10-01T00:00:00,344.9190146,10,4,Ham Luong,2019,1,0
2019-11-01T00:00:00,230.1473357,11,4,Ham Luong,2019,1,0
2019-12-01T00:00:00,256.3593912,12,4,Ham Luong,2019,1,0
2007-01-01T00:00:00,277.0750209,1,1,My Loi,2007,0,1
2007-02-01T00:00:00,206.9820898,2,1,My Loi,2007,0,1
2007-03-01T00:00:00,205.1075124,3,1,My Loi,2007,0,1
2007-04-01T00:00:00,249.8240741,4,2,My Loi,2007,0,1
2007-05-01T00:00:00,232.6388889,5,2,My Loi,2007,0,1
2007-06-01T00:00:00,290.6888889,6,2,My Loi,2007,0,1
2007-07-01T00:00:00,299.9444444,7,3,My Loi,2007,0,1
2007-08-01T00:00:00,571.75,8,3,My Loi,2007,0,1
2007-09-01T00:00:00,422,9,3,My Loi,2007,0,1
2007-10-01T00:00:00,253.9666667,10,4,My Loi,2007,0,1
2007-11-01T00:00:00,278.5886243,11,4,My Loi,2007,0,1
2007-12-01T00:00:00,282.2893773,12,4,My Loi,2007,0,1
2008-01-01T00:00:00,248.7353535,1,1,My Loi,2008,0,1
2008-02-01T00:00:00,272.1952381,2,1,My Loi,2008,0,1
2008-03-01T00:00:00,296.4363636,3,1,My Loi,2008,0,1
2008-04-01T00:00:00,228.5833333,4,2,My Loi,2008,0,1
2008-05-01T00:00:00,475.6666667,5,2,My Loi,2008,0,1
2008-06-01T00:00:00,196.1388889,6,2,My Loi,2008,0,1
2008-07-01T00:00:00,347.9365079,7,3,My Loi,2008,0,1
2008-08-01T00:00:00,358.2222222,8,3,My Loi,2008,0,1
2008-09-01T00:00:00,368.2777778,9,3,My Loi,2008,0,1
2008-10-01T00:00:00,273.5666667,10,4,My Loi,2008,0,1
2008-11-01T00:00:00,241.1666667,11,4,My Loi,2008,0,1
2008-12-01T00:00:00,320.2222222,12,4,My Loi,2008,0,1
2009-01-01T00:00:00,362.2208625,1,1,My Loi,2009,0,1
2009-02-01T00:00:00,218.1111111,2,1,My Loi,2009,0,1
2009-03-01T00:00:00,199.8944444,3,1,My Loi,2009,0,1
2009-04-01T00:00:00,214.4166667,4,2,My Loi,2009,0,1
2009-05-01T00:00:00,328.8,5,2,My Loi,2009,0,1
2009-06-01T00:00:00,312.7666667,6,2,My Loi,2009,0,1
2009-07-01T00:00:00,304.2063492,7,3,My Loi,2009,0,1
2009-08-01T00:00:00,448.5,8,3,My Loi,2009,0,1
2009-09-01T00:00:00,501.1111111,9,3,My Loi,2009,0,1
2009-10-01T00:00:00,245.125,10,4,My Loi,2009,0,1
2009-11-01T00:00:00,225.4095238,11,4,My Loi,2009,0,1
2009-12-01T00:00:00,310.5121136,12,4,My Loi,2009,0,1
2010-01-01T00:00:00,217.8011204,1,1,My Loi,2010,0,1
2010-02-01T00:00:00,182.6062291,2,1,My Loi,2010,0,1
2010-03-01T00:00:00,266.964995,3,1,My Loi,2010,0,1
2010-04-01T00:00:00,273.6796791,4,2,My Loi,2010,0,1
2010-05-01T00:00:00,179.4861111,5,2,My Loi,2010,0,1
2010-06-01T00:00:00,311.15,6,2,My Loi,2010,0,1
2010-07-01T00:00:00,242.5166667,7,3,My Loi,2010,0,1
2010-08-01T00:00:00,291.25,8,3,My Loi,2010,0,1
2010-09-01T00:00:00,,9,3,My Loi,2010,0,1
2010-10-01T00:00:00,345.3333333,10,4,My Loi,2010,0,1
2010-11-01T00:00:00,270.4285714,11,4,My Loi,2010,0,1
2010-12-01T00:00:00,282.3148148,12,4,My Loi,2010,0,1
2011-01-01T00:00:00,310.2797619,1,1,My Loi,2011,0,1
2011-02-01T00:00:00,319.670775,2,1,My Loi,2011,0,1
2011-03-01T00:00:00,168.9365079,3,1,My Loi,2011,0,1
2011-04-01T00:00:00,393.8958333,4,2,My Loi,2011,0,1
2011-05-01T00:00:00,191.3888889,5,2,My Loi,2011,0,1
2011-06-01T00:00:00,366.25,6,2,My Loi,2011,0,1
2011-07-01T00:00:00,247.7777778,7,3,My Loi,2011,0,1
2011-08-01T00:00:00,330.2592593,8,3,My Loi,2011,0,1
2011-09-01T00:00:00,303,9,3,My Loi,2011,0,1
2011-10-01T00:00:00,288.1296296,10,4,My Loi,2011,0,1
2011-11-01T00:00:00,255.4428571,11,4,My Loi,2011,0,1
2011-12-01T00:00:00,293.6210317,12,4,My Loi,2011,0,1
2012-01-01T00:00:00,129.5648148,1,1,My Loi,2012,0,1
2012-02-01T00:00:00,227.1460317,2,1,My Loi,2012,0,1
2012-03-01T00:00:00,247.3030303,3,1,My Loi,2012,0,1
2012-04-01T00:00:00,206.55,4,2,My Loi,2012,0,1
2012-05-01T00:00:00,314.1972222,5,2,My Loi,2012,0,1
2012-06-01T00:00:00,247.5833333,6,2,My Loi,2012,0,1
2012-07-01T00:00:00,296.4666667,7,3,My Loi,2012,0,1
2012-08-01T00:00:00,192,8,3,My Loi,2012,0,1
2012-09-01T00:00:00,315.5,9,3,My Loi,2012,0,1
2012-10-01T00:00:00,242.9212963,10,4,My Loi,2012,0,1
2012-11-01T00:00:00,197.8333333,11,4,My Loi,2012,0,1
2012-12-01T00:00:00,170.4920635,12,4,My Loi,2012,0,1
2013-01-01T00:00:00,343.5781119,1,1,My Loi,2013,0,1
2013-02-01T00:00:00,170.6069444,2,1,My Loi,2013,0,1
2013-03-01T00:00:00,318.617284,3,1,My Loi,2013,0,1
2013-04-01T00:00:00,342.3666667,4,2,My Loi,2013,0,1
2013-05-01T00:00:00,213.75,5,2,My Loi,2013,0,1
2013-06-01T00:00:00,189.7777778,6,2,My Loi,2013,0,1
2013-07-01T00:00:00,106.9444444,7,3,My Loi,2013,0,1
2013-08-01T00:00:00,273.1111111,8,3,My Loi,2013,0,1
2013-09-01T00:00:00,366.6611111,9,3,My Loi,2013,0,1
2013-10-01T00:00:00,397.4166667,10,4,My Loi,2013,0,1
2013-11-01T00:00:00,184.0833333,11,4,My Loi,2013,0,1
2013-12-01T00:00:00,434.75,12,4,My Loi,2013,0,1
2014-01-01T00:00:00,345.6358974,1,1,My Loi,2014,0,1
2014-02-01T00:00:00,308.9278059,2,1,My Loi,2014,0,1
2014-03-01T00:00:00,237.3067085,3,1,My Loi,2014,0,1
2014-04-01T00:00:00,303.0654762,4,2,My Loi,2014,0,1
2014-05-01T00:00:00,182.2916667,5,2,My Loi,2014,0,1
2014-06-01T00:00:00,235.6111111,6,2,My Loi,2014,0,1
2014-07-01T00:00:00,336.45,7,3,My Loi,2014,0,1
2014-08-01T00:00:00,383.8444444,8,3,My Loi,2014,0,1
2014-09-01T00:00:00,267.3666667,9,3,My Loi,2014,0,1
2014-10-01T00:00:00,220.0775336,10,4,My Loi,2014,0,1
2014-11-01T00:00:00,225.1089744,11,4,My Loi,2014,0,1
2014-12-01T00:00:00,209.0777778,12,4,My Loi,2014,0,1
2015-01-01T00:00:00,317.0472222,1,1,My Loi,2015,0,1
2015-02-01T00:00:00,286.6935223,2,1,My Loi,2015,0,1
2015-03-01T00:00:00,223.1854575,3,1,My Loi,2015,0,1
2015-04-01T00:00:00,361.3667328,4,2,My Loi,2015,0,1
2015-05-01T00:00:00,288.5174603,5,2,My Loi,2015,0,1
2015-06-01T00:00:00,228.5128205,6,2,My Loi,2015,0,1
2015-07-01T00:00:00,299.5666667,7,3,My Loi,2015,0,1
2015-08-01T00:00:00,265.8571429,8,3,My Loi,2015,1,1
2015-09-01T00:00:00,404.7777778,9,3,My Loi,2015,1,0
2015-10-01T00:00:00,315.2777778,10,4,My Loi,2015,1,0
2015-11-01T00:00:00,185.4522727,11,4,My Loi,2015,1,0
2015-12-01T00:00:00,216.1131751,12,4,My Loi,2015,1,0
2016-01-01T00:00:00,210.8764245,1,1,My Loi,2016,1,0
2016-02-01T00:00:00,291.2249158,2,1,My Loi,2016,1,0
2016-03-01T00:00:00,303.5104938,3,1,My Loi,2016,1,0
2016-04-01T00:00:00,254.0803922,4,2,My Loi,2016,1,0
2016-05-01T00:00:00,240.8833333,5,2,My Loi,2016,1,0
2016-06-01T00:00:00,252.4166667,6,2,My Loi,2016,1,0
2016-07-01T00:00:00,257.2142857,7,3,My Loi,2016,1,0
2016-08-01T00:00:00,247.5833333,8,3,My Loi,2016,1,0
2016-09-01T00:00:00,374.5,9,3,My Loi,2016,1,0
2016-10-01T00:00:00,454.5,10,4,My Loi,2016,1,0
2016-11-01T00:00:00,224.0074786,11,4,My Loi,2016,1,0
2016-12-01T00:00:00,408.1111111,12,4,My Loi,2016,1,0
2017-01-01T00:00:00,161.956229,1,1,My Loi,2017,1,0
2017-02-01T00:00:00,186.762963,2,1,My Loi,2017,1,0
2017-03-01T00:00:00,246.3174682,3,1,My Loi,2017,1,0
2017-04-01T00:00:00,225.8074074,4,2,My Loi,2017,1,0
2017-05-01T00:00:00,252.6666667,5,2,My Loi,2017,1,0
2017-06-01T00:00:00,318.4035714,6,2,My Loi,2017,1,0
2017-07-01T00:00:00,353.0777778,7,3,My Loi,2017,1,0
2017-08-01T00:00:00,336.0555556,8,3,My Loi,2017,1,0
2017-09-01T00:00:00,322.5555556,9,3,My Loi,2017,1,0
2017-10-01T00:00:00,251,10,4,My Loi,2017,1,0
2017-11-01T00:00:00,384.8571429,11,4,My Loi,2017,1,0
2017-12-01T00:00:00,252.7212963,12,4,My Loi,2017,1,0
2018-01-01T00:00:00,244.2888889,1,1,My Loi,2018,1,0
2018-02-01T00:00:00,336.4217391,2,1,My Loi,2018,1,0
2018-03-01T00:00:00,291.9034127,3,1,My Loi,2018,1,0
2018-04-01T00:00:00,309.8353683,4,2,My Loi,2018,1,0
2018-05-01T00:00:00,246.075,5,2,My Loi,2018,1,0
2018-06-01T00:00:00,314.8333333,6,2,My Loi,2018,1,0
2018-07-01T00:00:00,216.3888889,7,3,My Loi,2018,1,0
2018-08-01T00:00:00,386.1111111,8,3,My Loi,2018,1,0
2018-09-01T00:00:00,318.95,9,3,My Loi,2018,1,0
2018-10-01T00:00:00,306.4058442,10,4,My Loi,2018,1,0
2018-11-01T00:00:00,238.4205128,11,4,My Loi,2018,1,0
2018-12-01T00:00:00,158.9833333,12,4,My Loi,2018,1,0
2019-01-01T00:00:00,183.9031863,1,1,My Loi,2019,1,0
